Unix Date,BTC Px,BTC Volume,ETH Px,ETH Volume,LTC Px,LTC Volume,XRP Px,XRP Volume
1475150400,604.84,472529.99,13.16,53154.62,3.84,4806.98,0.00882,0.07932
1475154000,603.87,787295.93,13.17,27740,3.84,4262.98,0.009122,2117.89
1475157600,604.43,909489.48,13.11,45376.19,3.84,2543.4,0.009049,33.61
1475161200,605.24,1294112.74,13.1,52808.28,3.84,8759.98,0.008846,222.35
1475164800,605.63,441557.45,13.17,40154.82,3.84,2463.92,0.00912,17.13
1475168400,604.87,637651.81,13.15,24082.39,3.84,3053.35,0.008879,421.29
1475172000,605.35,557190.3,13.22,32956.53,3.84,12660,0.009012,12.41
1475175600,605.33,425217.2,13.18,26804.11,3.84,3145.17,0.009042,27.35
1475179200,605.01,1998421.59,13.19,34202.1,3.85,3943.11,0.008964,50.03
1475182800,605.68,488123.43,13.18,22291.38,3.84,2294.09,0.009078,9.08
1475186400,605.87,555218.02,13.17,28133.24,3.84,3100.95,0.009097,9.98
1475190000,605.21,585058.33,13.18,23370.4,3.84,4687.92,0.009097,0
1475193600,605.76,231968.76,13.1,72074.79,3.83,29028.81,0.008961,0.06873
1475197200,605.71,331781.05,13.1,26232.21,3.84,9451.63,0.00912,13.67
1475200800,605.6,307901.83,13.1,42670.54,3.84,5469.23,0.00908,6.82
1475204400,603.66,546472.21,13.1,14778.64,3.84,4671.91,0.009063,33.02
1475208000,601.62,466364.27,13.06,17251.43,3.84,6832.33,0.009154,311.88
1475211600,603.5,333973.01,13.08,22020.89,3.84,7012.77,0.009208,723.74
1475215200,604.14,362854.04,13.09,14298.87,3.83,4851,0.009315,54.54
1475218800,603.52,586671.43,13.09,61113.97,3.8,18581.15,0.009331,5.68
1475222400,603.59,670099.34,13.04,12923.56,3.79,10620,0.009493,0.08157
1475226000,604.22,424233.74,13.21,35337.24,3.81,2839.71,0.009496,1.24
1475229600,603.54,417259.55,13.25,78596.31,3.81,2990.69,0.009053,9.72
1475233200,604.83,356869.09,13.21,34231.33,3.81,2370.39,0.009312,36.73
1475236800,603.82,471723.15,13.23,16359.16,3.81,7587.07,0.009165,9.91
1475240400,605.61,688226.27,13.23,39619.94,3.81,3544.19,0.009145,65.8
1475244000,605.51,473356.07,13.35,26992.99,3.81,4529.64,0.008963,2007.53
1475247600,605.5,927137.98,13.33,38933.91,3.81,3279.84,0.009007,0.2123
1475251200,606,483247.6,13.33,20662.17,3.81,3889.36,0.008869,13.98
1475254800,605.85,658520.31,13.34,26958.38,3.81,8426.29,0.0089,30.99
1475258400,604.88,887804.49,13.29,47868.64,3.81,6971.17,0.008593,9502.87
1475262000,605.04,485614.76,13.34,45500.64,3.8,6774.15,0.0088,4149.28
1475265600,605.5,1736757.46,13.3,37716.66,3.82,6511.98,0.008617,11.9
1475269200,607.52,469747.8,13.34,44814.12,3.82,4559.07,0.008747,40.72
1475272800,606.66,1050074.32,13.29,79670.4,3.83,5333.28,0.008866,221.56
1475276400,608.03,1166087.31,13.24,32924.25,3.83,5968.7,0.0086,206.4
1475280000,610.85,585239.59,13.22,38901.98,3.84,4378.26,0.008703,357.54
1475283600,611.74,446681.97,13.15,45064.16,3.84,3894.02,0.008458,1285.25
1475287200,611.92,542536.27,13.11,89439.98,3.83,6922.21,0.008544,383.44
1475290800,610.65,382383.65,13.19,53771.09,3.83,4698.39,0.008593,28.08
1475294400,611.37,230027.75,13.15,12415.74,3.8,8191.96,0.008362,1254.01
1475298000,610.75,334198.44,13.17,28148.16,3.82,3731.47,0.008385,0.2064
1475301600,610.25,240459.25,13.15,7612.71,3.83,2073.11,0.008385,0
1475305200,610.83,531722.08,13.14,32246.22,3.83,2445.2,0.008344,241.55
1475308800,609.61,324682.17,13.06,20372.75,3.83,2828.94,0.008171,17.9
1475312400,608.17,449182.98,13.08,13125.03,3.83,3447.97,0.008509,65.98
1475316000,610.18,361889.34,13.09,10706.26,3.84,2531.92,0.008696,685.45
1475319600,611.24,180313.64,13.23,32410.56,3.83,3038.12,0.008696,0
1475323200,611.47,296406.56,13.17,20129.12,3.84,3311.69,0.008708,444.32
1475326800,610.96,426923.24,13.18,12343.1,3.84,26995.66,0.008583,20.96
1475330400,611.77,328694.02,13.21,13344.87,3.84,82210.98,0.008674,0.07681
1475334000,613.68,693353.53,13.23,10816.65,3.85,7750.81,0.008352,47.28
1475337600,614.25,466970.49,13.15,29814.99,3.84,12041.17,0.008238,752.29
1475341200,614.04,717390.82,13.21,64840.95,3.84,5751.93,0.0082,26.25
1475344800,612.77,496155.14,13.18,12023.77,3.84,4904.83,0.008122,151.3
1475348400,613.23,824282.4,13.22,17033.12,3.84,3016.42,0.008249,17.09
1475352000,614.03,856226.41,13.15,37979.25,3.84,3804.98,0.0079,3526.11
1475355600,616.05,240677.76,13.14,41271.02,3.84,3166.92,0.00823,54.54
1475359200,614.32,324532.65,13.26,144058.36,3.83,3436.13,0.008104,3.95
1475362800,615.44,134612.89,13.24,36798.12,3.83,2601.75,0.007982,7.09
1475366400,615.51,134172.62,13.21,10028.18,3.84,3431.57,0.008221,2.04
1475370000,614.45,182714.63,13.24,17670.84,3.84,2039.74,0.008221,0
1475373600,614.37,142238.6,13.2,21169.96,3.84,2048.57,0.008221,0
1475377200,613.81,122634.23,13.18,12060.37,3.84,2521.89,0.008221,0
1475380800,614.09,146582.91,13.22,17968.82,3.84,2734.18,0.008213,8.14
1475384400,613.32,196622.37,13.16,44066.19,3.84,2834.26,0.008222,107.13
1475388000,611.19,2761852.52,13.15,11660.88,3.84,12379.24,0.008294,0.287
1475391600,610.05,305932.56,13.22,21383.66,3.84,2387.81,0.008294,0
1475395200,610.49,195097.55,13.09,12039.47,3.84,2535.45,0.008401,0.008401
1475398800,609.71,385757.5,13.22,34865.02,3.84,3404.47,0.008401,0
1475402400,612.13,339756.65,13.15,61094.52,3.83,2490.88,0.008401,0
1475406000,611.4,236887.24,13.21,31052.76,3.83,2427.47,0.0081,129.54
1475409600,610.6,335915.78,13.15,9454.28,3.84,2303.1,0.0081,0.06068
1475413200,610.25,272569.94,13.27,62745.98,3.83,4471.07,0.007964,0.1116
1475416800,609.73,514390.93,13.23,24410.6,3.83,2807.06,0.008167,415.12
1475420400,609,523512.22,13.28,57870.88,3.83,2805.22,0.008273,191.13
1475424000,609.64,755896.11,13.25,20645.91,3.83,4085.73,0.008144,0.3083
1475427600,609.63,339205.24,13.28,25325.22,3.83,3654.08,0.007979,581.12
1475431200,609.11,285747.11,13.22,26654.32,3.84,7310.2,0.008087,338.66
1475434800,609.55,371304.3,13.23,12347.51,3.83,2696.98,0.008057,149.99
1475438400,609.7,750360.95,13.25,27824.68,3.84,2837.17,0.008057,0
1475442000,611.04,297862.75,13.24,26746.81,3.84,6548.76,0.008057,0
1475445600,610.41,309919.59,13.26,19146.6,3.83,3610.01,0.008045,23.15
1475449200,611.07,168832.52,13.28,22796.02,3.84,2678.57,0.00795,24.16
1475452800,611.15,227391.64,13.27,20348.54,3.83,5878.34,0.00826,8.95
1475456400,611.22,191244.85,13.29,23200.52,3.88,4331.59,0.00826,0
1475460000,611.86,274763.07,13.3,70310.69,3.86,2883.44,0.00829,910.12
1475463600,612.76,741792.01,13.27,14363,3.84,4110.37,0.00828,11.59
1475467200,612.15,271641.22,13.27,21694.78,3.84,2937,0.00828,0
1475470800,612.44,109694.37,13.2,14992.34,3.84,2785.02,0.00828,0
1475474400,612.41,196184.9,13.29,23521.02,3.84,2115.58,0.00828,0
1475478000,610.39,412144.87,13.17,4849.99,3.83,3717.21,0.0081,588.14
1475481600,610.75,265127,13.17,10267.13,3.83,2012.61,0.008001,650.8
1475485200,610.54,426230.79,13.21,10995.17,3.83,2724.78,0.008054,0.06427
1475488800,609.43,682293.76,13.22,5135.45,3.82,7363.78,0.00825,0.708
1475492400,609.33,378945.95,13.23,13164.58,3.82,4319.24,0.008375,148.72
1475496000,611.23,281437.61,13.12,12380.39,3.82,4849.22,0.0083,0.398
1475499600,610.32,437763.26,13.26,17819.99,3.87,4240.73,0.00836,0.09963
1475503200,610.29,584736.63,13.26,19053.42,3.84,11160.09,0.008351,290.95
1475506800,609.99,1085575.17,13.24,28857.54,3.82,4872.19,0.008289,6.48
1475510400,610.08,1050117.16,13.3,101999.92,3.83,3710.79,0.008233,52.42
1475514000,610.88,487000.17,13.31,67224.01,3.83,3251.17,0.008244,291.61
1475517600,612.03,1040585.1,13.33,100887.9,3.83,4220.37,0.008085,381.71
1475521200,611.94,603049.1,13.37,139390.4,3.81,5942.91,0.008368,244.9
1475524800,611.96,1780523.83,13.41,32783.65,3.82,8124.52,0.0082,49.26
1475528400,611.51,961238.98,13.44,57197.95,3.83,4091.59,0.0081,23.74
1475532000,612.03,465770.38,13.49,38610.77,3.82,7440.69,0.008169,547.89
1475535600,612.22,507489.96,13.5,73383.94,3.83,2567.09,0.008169,0
1475539200,611.98,399798.46,13.43,71699.79,3.83,2988.86,0.008044,301.28
1475542800,612.54,321487.79,13.53,23135.02,3.84,4422.37,0.008045,0.2531
1475546400,611.38,278183.89,13.5,12459.58,3.83,2942.79,0.007931,0.01831
1475550000,608.66,1587680.83,13.48,84790.31,3.82,17538.55,0.007931,0
1475553600,609.06,590663.1,13.45,34571.65,3.81,6258.92,0.007931,0
1475557200,609.74,243392.75,13.43,26790.34,3.82,2613.41,0.007931,0
1475560800,609.76,265120.33,13.4,43169.21,3.83,3807.27,0.007931,0
1475564400,608.31,441840.17,13.48,70485.48,3.82,3081.78,0.007931,0
1475568000,608.4,738266.75,13.48,42966.7,3.83,4219.6,0.007931,0
1475571600,608.42,496469.37,13.38,21895.41,3.82,2396.85,0.008098,5.87
1475575200,608.23,505595.5,13.49,15451.42,3.81,4222.01,0.008058,8.59
1475578800,609.32,262285.44,13.4,35998.16,3.82,2553.61,0.008058,0
1475582400,610.21,829632.62,13.47,23796.62,3.82,5075.15,0.008058,0
1475586000,609.83,581526.67,13.48,64775.9,3.83,4268.16,0.008171,7.57
1475589600,609.68,546405.7,13.52,49850.55,3.82,2595.49,0.008129,0.6611
1475593200,609.2,1317646.4,13.48,78290.69,3.85,7779.29,0.008084,6.41
1475596800,609.58,731772.75,13.44,59001.84,3.83,3096.59,0.008008,1.21
1475600400,608.57,662489.92,13.41,57521.71,3.82,2846.02,0.008177,6.16
1475604000,608.73,657341.7,13.43,44215.34,3.82,2571.66,0.008056,804.39
1475607600,609.31,737889.49,13.34,208202.72,3.82,5337.98,0.008066,863.46
1475611200,609.42,1970161.92,13.32,108795.9,3.83,4491.44,0.008066,0
1475614800,609.01,393092.52,13.29,54877.8,3.82,2656.46,0.007933,0.8828
1475618400,608.82,443098.04,13.3,38494.43,3.82,4023.8,0.007886,45.4
1475622000,609.52,298850.43,13.32,36415.28,3.83,5980.13,0.0078,396.98
1475625600,610.51,245613.18,13.3,23457.01,3.82,2456.76,0.007816,3.53
1475629200,610.34,230145.63,13.35,36119.3,3.82,2957.08,0.007871,93.34
1475632800,609.11,321319.34,13.33,17821.66,3.81,4138.19,0.00758,2.3
1475636400,609.32,291581.49,13.29,21667.85,3.82,2731.26,0.0076,1.36
1475640000,609.07,349785.4,13.26,10577.73,3.82,5127.5,0.0076,0
1475643600,608.66,229641.2,13.29,37949.76,3.82,2352.54,0.007786,930.36
1475647200,609.56,264348.07,13.33,50244.81,3.83,4313.2,0.007626,581.59
1475650800,609.06,221476.53,13.38,23805.08,3.82,3213.93,0.007626,0
1475654400,609.1,353361.3,13.29,33598,3.81,4068.08,0.007698,1.16
1475658000,608.53,311382.77,13.25,17250.47,3.82,3279.21,0.00755,601.75
1475661600,609.01,284088.66,13.27,16637.43,3.82,2445.16,0.007589,147.11
1475665200,610.02,454964.07,13.27,39712.37,3.82,2964.21,0.007697,43.07
1475668800,611.09,1408369.57,13.26,16336.88,3.84,7635.71,0.007575,0.01683
1475672400,611.99,2224195.42,13.27,33156.62,3.83,13371.41,0.0074,263.42
1475676000,612.27,898449.87,13.31,18452.72,3.84,5709.51,0.007468,14.14
1475679600,612.34,607360.47,13.28,53546.15,3.84,7011.57,0.007512,1.21
1475683200,612.36,630735.29,13.31,19995.87,3.86,7172.43,0.007512,0
1475686800,611.04,562530.41,13.29,28814.78,3.83,2477.55,0.007464,545.26
1475690400,612.13,829988.26,13.25,93031.15,3.83,3762.04,0.007323,668.3
1475694000,611.34,471275.02,13.23,58014.45,3.83,3785.31,0.007413,9.48
1475697600,612.07,1684525.56,13.22,90752.87,3.83,3368.33,0.008011,259.86
1475701200,612.73,388398.11,13.15,216058.3,3.83,3770.53,0.007592,304.8
1475704800,612.03,509933.09,13.12,62156.82,3.84,3410.41,0.007355,1.58
1475708400,611.76,563236.04,13.08,68219.35,3.83,5962.82,0.007256,647.76
1475712000,611.46,429480.21,13.11,89065.23,3.84,3153.57,0.007256,0
1475715600,611.3,387693,13.08,34589.06,3.81,15119.59,0.007256,0
1475719200,611.69,212094.61,13.11,14341.3,3.83,3065.16,0.007193,741.99
1475722800,611.32,310105.43,13.05,56472.74,3.83,2398.4,0.007439,0.03095
1475726400,611.8,187696.71,13.12,61813.06,3.82,2857.89,0.007439,0
1475730000,610.83,181948.44,13.1,16798.25,3.82,4447.32,0.00739,13
1475733600,610.99,233888,13.1,31903.03,3.83,2293.44,0.007363,0.04865
1475737200,609.45,419096.17,13.02,34115.17,3.83,3071.24,0.007259,12.27
1475740800,609.42,483005.91,13.1,37057.39,3.81,7809.24,0.007334,1.17
1475744400,609.05,758078.43,12.98,122161.67,3.82,7211,0.007334,0
1475748000,610.26,605359.95,12.72,175162.24,3.83,4735.06,0.007512,416.32
1475751600,609.62,360103.38,12.84,83303.16,3.83,7908.46,0.007497,0.001866
1475755200,610.01,749722.6,12.7,118918.79,3.82,5366.24,0.007487,49.98
1475758800,610.79,578310.24,12.78,56617.64,3.83,6921.54,0.007549,875.2
1475762400,611.8,810389.25,12.74,82830.49,3.83,5232.41,0.007437,140.27
1475766000,611.09,642510.01,12.76,38137.62,3.83,2399.96,0.007437,0
1475769600,611.17,845032.54,12.83,72283.53,3.83,5504.64,0.007595,335.78
1475773200,611.42,495532.23,12.92,50094.44,3.83,2712.82,0.007496,191.31
1475776800,610.85,544279.15,12.9,42786.35,3.83,2465.51,0.007496,0
1475780400,611.57,406524.22,12.94,54135.48,3.83,2595.68,0.007496,0
1475784000,611.83,2204740.46,12.9,48009.05,3.82,5929.11,0.007496,0
1475787600,611.73,446108.2,12.83,51087.32,3.83,3497.61,0.007496,0
1475791200,611.07,518390.11,12.82,42225.77,3.83,2748.88,0.007496,0
1475794800,610.7,466290.32,12.87,11003.45,3.82,2062.66,0.007496,0
1475798400,611.68,190417.43,12.86,10368.8,3.83,2335.41,0.007326,6.35
1475802000,609.59,634861.42,12.95,24081.41,3.83,2472.2,0.007326,0
1475805600,610.22,380735.81,12.93,13765.59,3.83,2519.71,0.007326,0
1475809200,609.72,635917.49,12.95,23901.9,3.83,5119.78,0.007428,244.16
1475812800,610.62,583220.82,13.06,32148.36,3.83,8189.51,0.007432,157.52
1475816400,610.85,530142.51,12.96,48468.13,3.83,4017.45,0.007432,0
1475820000,611.43,1166819.42,12.96,56672.84,3.83,3371.6,0.007432,0
1475823600,611.91,243607.72,12.89,12400.1,3.83,2737.44,0.007432,0
1475827200,612.49,835506.48,12.88,23984.78,3.83,4508.49,0.007589,7.62
1475830800,613.18,2428699.19,12.83,54923.41,3.83,9416.52,0.007379,33.1
1475834400,614.31,521897.46,12.82,58262.22,3.82,7421.16,0.00737,4.42
1475838000,615.07,949930.44,12.58,193048.31,3.83,11379.86,0.00737,0
1475841600,615.61,698241.8,12.55,106046.28,3.84,29425.58,0.00737,0
1475845200,616.37,1424712.57,12.57,87625.95,3.84,17767.2,0.00725,927.84
1475848800,615.59,1047415.85,12.59,46216.46,3.84,21002.3,0.00725,7.25
1475852400,615.84,881680.64,12.61,51877.8,3.84,5200.31,0.00725,208.15
1475856000,615.51,1119151.42,12.63,53782.15,3.84,6646.08,0.007288,168.88
1475859600,615.08,620211.58,12.58,64255.5,3.84,4037.45,0.007288,0
1475863200,614.57,791162.92,12.67,132497.59,3.84,5426.63,0.007288,0
1475866800,615.69,690302.19,12.66,94035.56,3.84,2956.47,0.007366,0.01283
1475870400,616.79,2061713.43,12.61,49628.76,3.84,3223.46,0.007388,290.13
1475874000,616.71,639998.28,12.63,35066.64,3.84,6220.57,0.007388,0
1475877600,616.88,522794.4,12.65,28628.97,3.85,8831.78,0.007366,145.89
1475881200,616.76,552596.76,12.69,11816.84,3.84,2141.14,0.007366,0
1475884800,617.1,222933.28,12.7,13727.25,3.84,5866.94,0.007396,0.06749
1475888400,617.92,233515.37,12.74,14070.69,3.83,3069.86,0.007419,6.44
1475892000,616.02,328704.8,12.66,9650.87,3.84,4859.33,0.007419,0
1475895600,617.58,324499.4,12.65,7870.93,3.84,3404.34,0.007419,0
1475899200,619,411751.89,12.69,15317.04,3.84,4081.31,0.007367,8.57
1475902800,618.42,525137.21,12.55,55732.35,3.84,7310.3,0.007318,12.83
1475906400,618.18,569543.36,12.42,263215.18,3.84,11585.11,0.007155,0.4646
1475910000,618.19,617722.42,12.44,52099.47,3.83,18713.11,0.007155,0
1475913600,617.15,267051.34,12.31,82742.62,3.82,3048.06,0.007155,0
1475917200,618.03,303001.63,12.1,243697.07,3.84,6520.5,0.007329,7.33
1475920800,617.52,342867.94,12.12,37829.49,3.83,3966.22,0.00725,0.000725
1475924400,617.87,180772.9,12.27,79151.47,3.83,3898.63,0.0073,8.79
1475928000,617.59,202013.51,12.27,50371.46,3.82,2747.6,0.00725,5.72
1475931600,615.95,368662.6,12.32,27505.58,3.83,7339.97,0.00725,0
1475935200,617.48,384170.91,12.32,53473.7,3.82,2790.71,0.00725,0
1475938800,617.81,545507.19,12.25,30515.33,3.82,3168.86,0.00735,12.02
1475942400,617.29,411722.04,12.29,46332.29,3.82,2446.03,0.0074,0.00074
1475946000,617.45,379714.48,12.27,61943.97,3.83,3744.46,0.007449,0.5587
1475949600,617.22,333704.6,12.22,114387.56,3.82,5631.96,0.007378,631.39
1475953200,617,286674.66,12.2,27783.73,3.82,3479.56,0.007378,0
1475956800,617.93,628020.88,12.14,34957.8,3.82,3112.66,0.007378,0
1475960400,617.49,182986.21,12.2,33422.22,3.82,3122.95,0.007358,102.13
1475964000,618.36,165155.45,12.22,24464.01,3.82,3943.47,0.0073,0.00242
1475967600,618.39,232209.38,12.22,114364.6,3.82,2793.06,0.007446,0.03881
1475971200,618.72,205101.78,12.17,41335.83,3.82,3109.55,0.007446,0
1475974800,618.42,208396.66,12.27,55760.41,3.82,2739.96,0.007446,0
1475978400,618.51,215317.92,12.25,132995.12,3.81,2788.41,0.007446,0
1475982000,615.69,670885.83,12.28,32178.09,3.8,11199.41,0.007441,189.97
1475985600,616.73,222928.07,12.29,3367.1,3.79,3320.27,0.007441,0
1475989200,617.28,136784.09,12.31,30947.54,3.8,2445.14,0.007441,0
1475992800,616.64,159253.76,12.32,7638.11,3.8,2828.74,0.007327,0.6623
1475996400,616.92,196192.8,12.36,80020.49,3.8,2448.83,0.007721,602.16
1476000000,614.63,322187.52,12.39,15532.24,3.8,2832.47,0.0078,2735.9
1476003600,615.63,227071.66,12.36,20170.11,3.8,2422.59,0.0078,214.75
1476007200,615.98,224493.77,12.3,17208.23,3.8,2537.45,0.007643,1.54
1476010800,615.54,175610.37,12.32,48728.75,3.8,3091.21,0.007643,0
1476014400,614.67,437647.43,12.38,56289.91,3.8,2760.99,0.007643,0
1476018000,615.56,384365.2,12.31,125895.66,3.8,2473.13,0.007639,269.95
1476021600,615.94,448428.39,12.36,82443.17,3.8,2938.78,0.007501,77.46
1476025200,616.97,394727.04,12.25,25882.58,3.8,2709.59,0.0075,3.62
1476028800,617.25,260214.75,12.18,34677.59,3.8,3550.43,0.007786,57.98
1476032400,616.79,357518.7,12.09,76995.45,3.8,4137.23,0.007739,0.1829
1476036000,616.66,294102.12,12.11,112546.27,3.8,2677.82,0.007617,712.31
1476039600,616.41,602995.51,12.03,159962.89,3.81,11749.04,0.007778,100
1476043200,615.73,1010808.43,12.11,57341.08,3.8,2489.77,0.007778,0
1476046800,615.21,595917.42,12.11,67402.06,3.79,9934.55,0.007616,8.91
1476050400,614.98,316838.74,12.09,22651.69,3.8,2408.37,0.007497,0.0003886
1476054000,616.15,204504.12,12.05,31586.59,3.8,2632.32,0.00745,3.72
1476057600,616.76,232919.12,11.9,113904.17,3.81,2257.07,0.00745,11.18
1476061200,614.21,293037.84,12.08,31361.73,3.8,4637.63,0.007616,693.61
1476064800,615.33,776762.38,12,73380.55,3.81,6101.43,0.007765,0.07309
1476068400,614.6,621353.6,11.99,113572.39,3.8,5646.05,0.007838,1005.58
1476072000,616.64,681939.8,11.94,185157.3,3.8,2912.56,0.008245,1494.01
1476075600,615.76,650190.76,11.91,85071.67,3.79,3198.04,0.008064,855.87
1476079200,617.55,300457.83,11.92,113655.83,3.79,2898.11,0.008245,790.26
1476082800,617.18,522375.02,11.89,163284.11,3.8,5984.01,0.008164,183.93
1476086400,615.63,674068.38,11.83,41737.93,3.8,2482.46,0.008164,0
1476090000,615.5,798417.97,11.85,24654.26,3.79,6328.16,0.00843,4.6
1476093600,615.59,969007.35,11.83,33834.95,3.79,3398.57,0.0084,0.1721
1476097200,614.67,745204.34,11.64,99691.56,3.79,4131.51,0.00839,23.24
1476100800,616.19,328907.18,11.7,96629.11,3.79,2948.55,0.008554,2.34
1476104400,616.62,603703.55,11.6,38993.37,3.79,2197.06,0.008474,12.78
1476108000,617.54,645257.06,11.85,195918.3,3.8,4210.47,0.0084,356.37
1476111600,616.2,1358011.28,11.9,156193.11,3.77,13119.57,0.008064,58.73
1476115200,616.7,591876.79,11.85,154787.7,3.78,4496.95,0.007823,72.35
1476118800,616.26,636636.34,11.87,58592.3,3.77,3075.65,0.007823,0
1476122400,616.86,729696.79,11.89,84530.36,3.77,5730.64,0.008045,610.54
1476126000,616.52,789655.02,11.85,31197.8,3.77,25394.97,0.008064,13.71
1476129600,617.23,1566765.34,11.87,41661.34,3.77,93256.7,0.007794,7.86
1476133200,617.57,332191.97,11.79,28550.24,3.77,4279.87,0.007794,0
1476136800,617.85,345713.61,11.78,52667.98,3.78,4403.25,0.008064,0.0002408
1476140400,617.48,357134.94,11.76,20610.5,3.77,3167.61,0.008064,64.73
1476144000,617.89,775646.71,11.75,10979.25,3.79,9839.47,0.008064,0
1476147600,615.8,604157.6,11.85,78478.51,3.78,3629.38,0.008063,0.03258
1476151200,617.48,289322.52,11.89,18222.53,3.78,8922.08,0.00859,1.38
1476154800,618.27,423739.65,12.03,119925.61,3.79,4167.15,0.008071,0.02851
1476158400,633.95,6059465.14,12.18,130122.13,3.83,48769.48,0.008071,0
1476162000,630.8,2280625.41,12.01,28407.59,3.82,11669.26,0.0081,2538.2
1476165600,629.21,2236391.41,12.03,17095.42,3.8,15283.33,0.007911,688.47
1476169200,630.29,2274243.14,12.06,23939.68,3.8,11448.59,0.00786,56.03
1476172800,633.23,1153993.55,12.1,12070.41,3.82,8162.69,0.008061,323.65
1476176400,633.6,946642.17,12.04,31995.75,3.82,7388.48,0.008001,3.72
1476180000,633.99,1206694.68,11.95,81599.81,3.82,3363.51,0.0081,8.1
1476183600,635.04,784151.42,11.88,50457.28,3.82,7376.67,0.0081,0
1476187200,635.2,552322.91,11.91,52554.99,3.81,4609.5,0.007999,12.6
1476190800,634.38,1505114.61,12.16,112585.22,3.82,9659.33,0.0078,391.12
1476194400,634.75,1043820.06,12.05,38730.12,3.84,17131.46,0.007686,0.111
1476198000,634.47,1146028.39,11.96,82102.47,3.83,12911.79,0.00785,12.21
1476201600,636.25,1254339.85,12.01,53059.4,3.81,18701.72,0.007773,25.93
1476205200,637.96,1559126.92,11.99,23244.25,3.83,17355.38,0.007681,80.21
1476208800,636.72,1267613.52,11.9,75555.03,3.82,9915.05,0.007725,6.67
1476212400,639.88,1543584.5,11.93,80403.87,3.82,16881.06,0.007742,8.22
1476216000,636.18,4012568.12,11.83,115737.3,3.82,25585.44,0.007742,2.43
1476219600,638.1,740502.6,11.79,54503.59,3.82,9350.59,0.007825,65.74
1476223200,640.56,491124.24,11.81,27747.26,3.82,3949.29,0.007931,0.02441
1476226800,641.3,1153543.56,11.74,36016.67,3.81,10422.62,0.007814,90.57
1476230400,641.41,513906.87,11.81,18878.07,3.79,13126.52,0.007686,8.96
1476234000,640.29,506334.27,11.75,16702.66,3.8,7855.7,0.008063,22.42
1476237600,638.7,874098.02,11.8,35994.99,3.81,6303.26,0.008087,19.42
1476241200,638.32,360932.53,11.73,30151.26,3.8,2731.79,0.008206,380.84
1476244800,637.36,445187.9,11.76,36299.54,3.8,6565.05,0.0079,3.16
1476248400,635.19,413842.53,11.93,47660.62,3.81,2579.04,0.007888,155.81
1476252000,637.37,370627.83,11.97,16097.43,3.8,3770.32,0.007888,0
1476255600,636.82,469112.2,12.04,69545.97,3.79,11159.45,0.007941,2.15
1476259200,637.73,798928.66,11.97,11297.87,3.81,10938.02,0.008013,2.4
1476262800,636.95,640644.41,11.94,9654.86,3.81,5425.05,0.0079,23.63
1476266400,637.82,862710.89,11.92,8331.46,3.81,4528.36,0.007852,184.73
1476270000,637.31,471328.07,11.91,33935.44,3.81,3859.53,0.007852,0
1476273600,637.56,480292.55,11.9,90536.31,3.81,2952.53,0.007896,6451.39
1476277200,637.54,835548.85,11.89,35442.77,3.8,3859.92,0.00785,83.94
1476280800,637.87,542780.52,11.83,85480.53,3.8,3263.81,0.00781,106.02
1476284400,638.14,763624.2,11.91,49033.16,3.8,2854.52,0.007817,4.35
1476288000,637.94,597557.48,11.87,172132.81,3.8,13977.56,0.00781,15.62
1476291600,637.16,1024372.73,11.82,41462.25,3.8,11191.6,0.007886,0.01003
1476295200,638.37,679721.24,11.74,83432.59,3.8,10019.89,0.007816,0.01113
1476298800,636.45,970864.16,11.75,24732.07,3.79,4104.3,0.007816,0
1476302400,634.9,2843654.48,11.96,178230.33,3.8,5516.49,0.007816,0
1476306000,635.41,827303.93,11.85,93419.78,3.8,3363.28,0.007933,54.72
1476309600,634.38,442527,11.72,98573.76,3.79,3778.06,0.007921,655.56
1476313200,635.96,484768.52,11.77,61818.37,3.8,2918.8,0.007921,0
1476316800,634.27,405410.91,11.92,74632.17,3.8,2743.65,0.007921,0
1476320400,635.93,608397.46,11.99,73122.63,3.8,2465.15,0.007921,0
1476324000,634.89,687042.79,12.04,119445.14,3.79,6355.87,0.007859,15.98
1476327600,638.09,1582707.16,11.92,49009.4,3.81,7404.66,0.007859,0
1476331200,638.04,715257.81,11.95,50296.71,3.84,18940.82,0.007859,0
1476334800,635.22,571961.01,11.96,6171.32,3.85,5517.94,0.007859,0
1476338400,636.16,287520.99,11.99,4436.77,3.84,4814.62,0.007859,0
1476342000,635.21,580600.2,11.96,7473.5,3.9,27562.8,0.007859,0
1476345600,635.33,591654.76,12.02,33102.79,3.89,30209.88,0.007859,0
1476349200,634.58,732199.07,11.94,3374.61,3.9,8804.98,0.007859,0
1476352800,635.89,799997.56,11.94,10888.18,3.89,15578.11,0.007859,0
1476356400,636.16,406917.44,11.9,12197.24,3.91,5341.93,0.007859,0
1476360000,636.48,435620.24,11.83,62048.31,3.9,8579.48,0.007937,20.75
1476363600,634.87,565489.72,11.81,43460.13,3.9,10925.34,0.007936,65.63
1476367200,636.38,436137.39,11.85,89477.16,3.9,7266.02,0.007936,0
1476370800,636.41,745808.49,11.83,42781.85,3.92,16100.27,0.007852,4.71
1476374400,636.34,462909.9,11.81,22422.04,3.9,3359.89,0.007894,229.04
1476378000,635.6,831043.62,11.81,19127.93,3.9,8319.92,0.007877,70.41
1476381600,635.99,515454.86,11.84,59156.21,3.89,2920.95,0.007877,0
